,Unnamed: 0,Prot,bp_rp,abs_G,source_id,ruwe,survey
2339,138944,23.21,1.1124935,5.8406963011719775,2101025605236730496,0.9137215,Kepler
2341,138946,18.21,0.96078396,5.18710885405425,2101030660418550144,0.97960955,Kepler
2346,138951,11.06,1.0422525,5.596329675828516,2100990047208289280,1.0047442,Kepler
2349,138954,15.41,0.8968191,5.066092824655303,2100989222574666112,1.0056355,Kepler
2350,138955,9.81,0.79761124,4.592013572831364,2100979769345780224,0.8792216,Kepler
2355,138960,7.19,0.9286699,3.610213719281118,2053364494892994688,0.948352,Kepler
2357,138962,3.27,0.755538,2.516770268058874,2053362497725481984,0.9073304,Kepler
2359,138964,15.32,0.92059994,4.812525156317491,2053174622981471744,1.0030699,Kepler
2364,138969,2.84,0.6393938,2.426794426542216,2053223619966946048,1.0315422,Kepler
2365,138970,2.65,0.6602764,3.727425545395634,2053126759865408000,0.93609285,Kepler
2367,138972,11.04,0.6970835,3.3693380541458335,2052469217554626432,1.0766832,Kepler
2368,138973,3.24,0.695549,4.043020879491188,2053221455303419904,0.9045134,Kepler
2369,138974,23.62,0.90583897,2.415904256020088,2052470763742903680,1.0125905,Kepler
2370,138975,7.0,0.9478979,3.2341438553407897,2052469836029985280,0.9557834,Kepler
2372,138977,4.39,0.6491699,3.1382583244404003,2052470076548242048,0.985057,Kepler
2378,138983,17.83,0.84588623,4.988724136763063,2052435648089636480,1.0910316,Kepler
2379,138984,4.87,0.7958946,4.140691144014388,2052437980244640640,1.2625928,Kepler
2386,138991,13.32,0.83634853,2.82397835677199,2076257495221747200,0.83755225,Kepler
2387,138992,4.98,0.77388,3.1467565488162954,2076256601868545920,0.9867976,Kepler
2389,138994,17.35,0.92327404,4.1783423159791795,2076257220343901568,0.98254013,Kepler
2394,138999,3.78,0.8750591,3.3895906003931255,2076245984709610240,1.0807538,Kepler
2396,139001,4.4,0.7108326,3.3703572032658062,2076266566193177088,1.0086086,Kepler
2397,139002,6.72,0.86848164,2.361687715006763,2076266566193185408,0.96063954,Kepler
2399,139004,18.62,0.8962784,4.815689376254474,2076220283624424064,0.9345186,Kepler
2400,139005,12.97,0.792675,4.47854741386306,2076221658013739392,0.9967013,Kepler
2404,139009,16.42,0.970006,5.375963806827336,2076223199897481984,1.0540227,Kepler
2408,139013,6.49,0.95121574,4.541818829085685,2076302712634896512,1.0436782,Kepler
2410,139015,5.53,0.9660778,5.143853304966992,2073299568427756032,1.112144,Kepler
2418,139023,5.6,0.8696737,3.1474329829440464,2073255343133988224,0.8716187,Kepler
2419,139024,3.88,0.75252247,3.447004416202459,2073630865020927488,0.9856871,Kepler
2420,139025,3.62,0.8571911,4.552301007459704,2073627772644508800,0.9825139,Kepler
2421,139026,1.16,0.68498516,3.5715271626165705,2073628356760147328,1.0022107,Kepler
2423,139028,8.04,0.90038776,4.5913351527529365,2073440752598620160,1.1246591,Kepler
2427,139032,13.61,1.1322584,6.035273618003906,2103291874797954944,0.89973146,Kepler
2428,139033,22.11,1.0769014,5.9088844814244705,2103291565560315392,0.9212377,Kepler
2429,139034,19.52,0.99228287,5.062678619210683,2103290259890280960,0.9750904,Kepler
2431,139036,2.12,0.9931965,5.267642764626057,2100337040377899648,0.9851061,Kepler
2433,139038,13.79,0.89020824,4.8551036298516195,2100334394678083072,1.0066072,Kepler
2434,139039,7.81,0.9423857,5.303367035487245,2100335253671597952,0.99046844,Kepler
2435,139040,23.83,0.99309635,3.828649379362464,2100334188519699584,1.0172958,Kepler
2442,139047,3.25,0.91480255,3.947277390141611,2100466812810024448,0.9923968,Kepler
2446,139051,19.54,0.90577507,4.630937616776286,2100433694321877760,0.9966207,Kepler
2447,139052,15.32,0.9299221,5.242189027942867,2100432972767429504,0.89896315,Kepler
2452,139057,13.33,1.0842533,5.892319248761675,2100512103245321472,0.9247667,Kepler
2454,139059,20.18,0.9542465,5.009384783520888,2100510316538938112,1.004216,Kepler
2460,139065,3.47,0.6615219,2.9971070666150226,2099727189382584448,1.087693,Kepler
2462,139067,19.63,0.84254074,4.286558233325765,2099727051943652864,0.9857137,Kepler
2466,139071,22.25,0.98801804,4.5873141204813646,2101214622456582272,1.0945221,Kepler
2469,139074,5.67,0.800725,3.8628059471170104,2101213454225604992,0.9966319,Kepler
2475,139080,14.1,0.81391907,3.1595478867605813,2101040143706808960,1.0186688,Kepler
2476,139081,28.94,0.97888947,5.199453817655268,2101038460079693056,1.3208325,Kepler
2480,139085,5.48,0.79595375,3.1362890911636825,2100996541199076224,0.9586392,Kepler
2483,139088,16.17,0.93438816,5.25806597720246,2100996197601760128,0.85044587,Kepler
2486,139091,3.52,0.7313738,4.336732288470868,2100994204736966528,0.9124183,Kepler
2487,139092,5.56,0.64149857,2.9590870664373465,2100993551901979904,1.0299197,Kepler
2490,139095,21.51,1.0620003,5.756442289094014,2101073296551820416,0.87976474,Kepler
2496,139101,2.27,0.708395,2.3346203368738987,2053181494929222272,0.8822015,Kepler
2497,139102,15.42,0.972929,5.454435508459538,2053180601576028032,0.9183086,Kepler
2498,139103,5.09,1.0164337,4.086501551293317,2053182113404532736,1.1898512,Kepler
2499,139104,9.03,0.735589,4.2730651939308455,2053177406120363136,0.8423602,Kepler
2501,139106,18.47,0.88308144,5.014834351050766,2053146654153844736,0.9650591,Kepler
2506,139111,16.08,0.8582554,3.841219884999422,2053225303594183936,0.9996192,Kepler
2508,139113,28.78,0.90261364,5.077205400792257,2053226128227955712,0.92716956,Kepler
2509,139114,9.9,0.8896637,4.998486171510194,2053222623534641920,0.9965953,Kepler
2510,139115,9.82,0.75599957,4.396766434093411,2053223413808663040,0.9494851,Kepler
2513,139118,6.19,0.8720989,1.8904582240888388,2052474508954723712,0.99886125,Kepler
2517,139122,11.84,0.83084583,4.358529183979828,2052485985107633536,0.9680775,Kepler
2518,139123,10.5,0.81278133,2.8891828438040843,2052485194833669120,0.9249974,Kepler
2519,139124,3.26,0.8443899,4.319432990352009,2052485778949255040,0.9577683,Kepler
2520,139125,41.21,0.73909855,3.7683172145621153,2052485813309005184,0.92615813,Kepler
2521,139126,11.59,0.8689594,4.426912592718002,2052487015899859072,0.9262806,Kepler
2522,139127,2.7,0.90849304,2.4375532798790953,2052482171176741120,0.96824425,Kepler
2525,139130,7.54,0.74418736,3.5803991980396006,2052482995810502528,0.92980504,Kepler
2529,139134,9.53,0.8128414,2.541488863625254,2052443104153053440,0.95476377,Kepler
2531,139136,15.32,0.7871494,3.6000901195592725,2052443138512815104,0.8156887,Kepler
2533,139138,6.35,0.6929226,2.5852532567944913,2052440316706841600,0.8102309,Kepler
2535,139140,16.4,0.9011383,3.1940394365556184,2052439462020812544,0.9958752,Kepler
2543,139148,18.58,0.88956165,4.394918012930184,2076261480951427200,1.0377382,Kepler
2544,139149,20.36,0.8701496,3.9396035144516706,2076260102251247488,0.95152783,Kepler
2547,139152,13.59,0.74617195,3.070360929713008,2076282612190975104,0.82534546,Kepler
2549,139154,16.74,0.85923195,4.464003720103484,2076270620642308352,0.9445937,Kepler
2554,139159,7.54,0.8155918,4.223942604192622,2076227945846138624,0.97672683,Kepler
2558,139163,13.98,0.6910505,2.955784457013225,2076306560925534336,0.9527306,Kepler
2559,139164,27.23,1.0909262,4.9772300228159825,2076305289615260672,1.2896652,Kepler
2563,139168,6.09,0.9552393,4.965349418326165,2076308966107418880,0.9319084,Kepler
2568,139173,5.96,0.8745527,4.253714147625345,2073630933740413824,0.9556788,Kepler
2569,139174,2.03,0.9110069,3.31850941044695,2073631586575514752,1.1970627,Kepler
2581,139186,21.66,0.9914112,5.47299731715651,2103294520498108800,0.9200104,Kepler
2585,139190,3.68,0.77785015,2.1008472899839976,2100349375524008704,1.3035095,Kepler
2587,139192,16.88,1.0280256,5.182684959634411,2100345389794450944,0.9817466,Kepler
2590,139195,10.9,0.75437355,4.37139708200146,2100341227968472576,1.0005176,Kepler
2592,139197,30.41,1.1256905,6.022307389997035,2100667065664492800,1.0122149,Kepler
2594,139199,9.17,0.9910908,5.611424112108537,2100658063412939520,0.891782,Kepler
2595,139200,5.97,0.6213789,2.755434504717035,2100657131403482112,0.8730019,Kepler
2596,139201,10.17,0.8913698,5.089560584494814,2100658922406422144,0.9488179,Kepler
2599,139204,19.26,0.8531656,5.022820118817597,2100467362565837568,0.89987457,Kepler
2600,139205,18.21,1.1297693,6.205077316099185,2100494133101937664,0.94853157,Kepler
2604,139209,11.78,0.8876505,3.477406644386285,2100479186615813888,1.0543928,Kepler
2609,139214,8.43,0.810894,3.947929169335693,2100431941975353856,1.0455776,Kepler
2610,139215,11.84,1.0543652,3.9779607745097945,2100526809213362304,1.1121217,Kepler
2620,139225,6.75,0.7390909,3.9654637030403865,2101229156627351424,1.036269,Kepler
2624,139229,20.49,1.056386,2.142496466851215,2101224208823755648,1.0718316,Kepler
2627,139232,16.62,0.8939581,4.790902826334705,2101220772849762560,1.0890151,Kepler
2633,139238,8.5,1.0955744,5.7591361464019055,2101034233831601536,0.925978,Kepler
2638,139243,20.92,1.1235037,3.556444284834378,2101054265559297536,0.96963984,Kepler
2647,139252,22.86,0.94677734,5.016171591889304,2101045808762873984,1.0629721,Kepler
2648,139253,14.78,0.7885933,3.937770323117098,2100997846869262336,1.0783756,Kepler
2649,139254,9.76,0.86140347,4.725353554217348,2100997640710844928,1.0355979,Kepler
2650,139255,16.28,0.82850456,4.747807703215505,2100998190466711680,1.0165792,Kepler
2651,139256,23.06,0.9948559,5.52174634595864,2101089071973923712,1.0109396,Kepler
2653,139258,21.36,1.0487318,5.547098963873573,2101077870699355136,0.9495129,Kepler
2654,139259,13.32,0.75765705,4.588548092738572,2101076942986142336,0.8513409,Kepler
2655,139260,3.33,0.7253876,3.799556796895113,2101079245088652416,0.9623707,Kepler
2657,139262,13.15,0.96526814,4.73137567315621,2101081100514547712,1.0128582,Kepler
2659,139264,23.37,0.95588493,5.325778108248588,2053148337781077632,0.9545351,Kepler
2663,139268,3.07,0.8688917,3.960035969398515,2053237810538979840,0.96350914,Kepler
2664,139269,8.15,1.1402988,6.091232522532778,2053225784630546944,0.9254226,Kepler
2666,139271,16.28,0.83860683,4.782569601392053,2053227365178556160,0.95576566,Kepler
2667,139272,5.97,1.0139751,5.104866344402367,2053226403105909376,1.2828808,Kepler
2669,139274,27.99,1.060111,5.515938200327216,2053229736000610688,1.0144888,Kepler
2671,139276,33.06,1.0761328,5.614493436043192,2053228533409757952,1.1703138,Kepler
2672,139277,4.68,0.7964783,4.58380359115338,2052478013648077056,0.84477013,Kepler
2673,139278,10.9,0.9643097,3.851405424797596,2052478700842780416,1.0660623,Kepler
2674,139279,12.95,0.9549284,4.48579769293071,2052478838281759744,0.9532707,Kepler
2675,139280,15.21,0.90383434,4.266606963567886,2052475810322053760,0.9934186,Kepler
2677,139282,1.46,0.719244,2.5135467512400833,2052501240831542144,0.9921834,Kepler
2679,139284,14.88,1.0071478,4.529870040044269,2052493544250235904,1.0508003,Kepler
2681,139286,18.09,0.98616123,5.520756790967999,2052491035989410304,0.94345516,Kepler
2683,139288,26.78,0.8181219,3.2415236160076546,2052442932354331520,0.87222064,Kepler
2685,139290,20.5,0.8689413,2.6687175240439167,2052440733331169536,1.1856174,Kepler
2686,139291,6.99,0.8332195,4.580692061454364,2076460492551560832,0.99232715,Kepler
2687,139292,14.29,1.1092949,5.943528193861397,2076460183313929856,1.0004601,Kepler
2688,139293,10.97,0.8173094,4.303518844627744,2076459152521771904,0.9767208,Kepler
2690,139295,2.03,0.9015722,3.593616236265986,2076454445237800576,0.94814706,Kepler
2692,139297,9.16,0.75753117,3.600223715819041,2076450631306917632,0.9875171,Kepler
2693,139298,5.8,0.8745241,4.868108568627468,2076451971336765568,0.9849519,Kepler
2696,139301,24.68,0.9829693,4.538221376233842,2076271445276084736,1.1013893,Kepler
2698,139303,21.08,0.8685045,4.8755702681635515,2076272957104608512,0.9851333,Kepler
2701,139306,24.21,1.0400581,5.093645633133841,2076274606372216448,0.9967993,Kepler
2703,139308,21.96,1.0621128,5.551029903430285,2076276049481275520,1.0946649,Kepler
2704,139309,21.93,0.9819174,5.197799410070697,2076322263326340224,1.062628,Kepler
2705,139310,21.84,0.92820454,4.469788643327732,2076308721285623296,0.9868138,Kepler
2706,139311,8.31,0.91858673,4.0972739552401904,2076307724852549632,1.0242532,Kepler
2708,139313,17.46,0.926672,4.5702426748729525,2073307986563957248,0.97748387,Kepler
2709,139314,2.13,0.9774227,1.908268952148088,2073648216689198464,0.94216627,Kepler
2711,139316,6.39,0.8693991,4.617960020172582,2073644501530409216,0.894278,Kepler
2718,139323,9.42,0.83683586,4.539993046059699,2073637702609224704,1.0593001,Kepler
2719,139324,14.19,1.0690918,5.464593024651597,2073472500997702656,0.97130764,Kepler
2723,139328,2.08,0.7551012,4.046503745662882,2073468549627879680,1.0717368,Kepler
2724,139329,11.1,0.783535,4.347797119794421,2073463773624381312,1.0086615,Kepler
2731,139336,15.1,0.97160435,5.263996698069347,2100659506521981696,1.1473563,Kepler
2733,139338,3.42,0.80337906,3.3796210399302993,2100494064382473856,1.0357813,Kepler
2735,139340,22.24,0.8461275,4.955104701779392,2100494442339600512,1.0680051,Kepler
2737,139342,13.18,0.74965096,4.4601458363421145,2100486505240107392,1.0145104,Kepler
2739,139344,17.84,0.8573532,4.8792708508863605,2100486058563540096,1.0752181,Kepler
2743,139348,37.19,1.0981131,5.859920988079381,2100483275424449920,1.0382792,Kepler
2748,139353,2.01,0.69473934,2.451225715870434,2099779897221268864,0.9402147,Kepler
2749,139354,4.84,0.86631584,5.045386874706654,2101281142911504896,0.99316317,Kepler
2750,139355,13.61,1.0026217,5.2049375313253385,2101281108550375296,1.0335916,Kepler
2751,139356,11.51,0.87239075,4.9492107751939045,2101233245434844800,0.97147936,Kepler
2752,139357,17.84,0.905673,4.124112267754112,2101237402963296640,1.0767938,Kepler
2760,139365,13.43,0.94339657,4.836701963698051,2101055674308609024,0.9599235,Kepler
2761,139366,27.76,0.9228649,4.899289492130437,2101055876166211712,0.834325,Kepler
2764,139369,6.04,0.81376266,4.626688016883001,2101061476803561728,1.0271432,Kepler
2766,139371,9.49,0.9412079,5.426633902799322,2101047496691232768,0.88021994,Kepler
2767,139372,16.51,0.80256176,3.703555898939177,2101046843856255104,1.0327836,Kepler
2768,139373,4.73,0.8066406,1.262413288930107,2101140474142524544,0.87503195,Kepler
2770,139375,9.88,0.8780594,4.934300377309157,2101094466452965888,0.98147434,Kepler
2771,139376,0.71,0.8950205,3.730028688993782,2101094294654303104,1.0894821,Kepler
2772,139377,29.38,1.0399208,2.723044236241977,2101090996119414528,0.9639411,Kepler
2775,139380,18.99,0.95104504,5.289521133018614,2101084570848443136,0.9918365,Kepler
2777,139382,9.48,0.8543091,4.850250018763328,2101082749782000384,0.9320233,Kepler
2778,139383,21.94,0.8205385,2.957936746075484,2101081581550888960,0.93911344,Kepler
2779,139384,5.21,0.6592512,3.8345998293735786,2101081817766931840,0.96548414,Kepler
2785,139390,5.01,0.9432726,5.328288369353512,2053196303977095168,1.0798115,Kepler
2786,139391,8.16,0.8499794,3.4317020393492736,2053195956078542336,1.2387522,Kepler
2787,139392,17.94,0.9026537,4.322592966036746,2053289689442922496,1.125054,Kepler
2790,139395,8.72,0.806427,3.3606334578730443,2053241727549092224,0.9949672,Kepler
2793,139398,30.2,1.0151262,5.614905232165976,2053242208585481984,0.98836815,Kepler
2796,139401,19.51,0.84554005,3.1259112214388765,2053239528525943680,0.8872265,Kepler
2799,139404,12.61,0.8669491,4.851433137216279,2053245610199693056,0.999643,Kepler
2803,139408,24.86,0.8587122,3.9912521356070823,2053234683802989312,0.94917744,Kepler
2804,139409,10.4,0.9257412,3.692417765630182,2053234752522486016,0.99925625,Kepler
2807,139412,2.88,0.77133465,3.955114484625287,2052499832082259712,1.0440407,Kepler
2808,139413,11.13,0.9009361,4.842172755512976,2052501446989991808,0.96394104,Kepler
2809,139414,6.81,0.7132511,3.5277643956698785,2052502134185030272,1.024577,Kepler
2810,139415,2.71,0.760417,2.2825658225559735,2052501373967738112,1.0402695,Kepler
2812,139417,6.23,0.7199774,3.1010101526734424,2052500897234231040,0.95287967,Kepler
2814,139419,13.9,0.9796705,5.405974405370326,2052506910188498944,1.0116845,Kepler
2816,139421,5.96,1.0080557,5.460451111077177,2052491826263421184,1.2353137,Kepler
2817,139422,27.23,1.0851145,3.585176386808248,2052491757543946368,0.99166626,Kepler
2818,139423,1.59,0.63613415,3.405492524378479,2052492994494543104,1.0623044,Kepler
2822,139427,24.04,0.95696926,5.38584350647073,2076464787518895488,1.0022178,Kepler
2824,139429,15.87,0.9036093,4.684943163023002,2076465371634464640,1.0408741,Kepler
2825,139430,2.34,0.79678726,1.7674437237364824,2076463619287789952,0.969991,Kepler
2826,139431,3.29,0.6469879,3.494688717084827,2076461901300915200,1.0279592,Kepler
2829,139434,24.54,1.0218859,4.815227513403933,2076461695142571776,1.0146297,Kepler
2830,139435,11.12,0.70532036,3.132351576351976,2076449669234147968,1.0707068,Kepler
2832,139437,18.45,0.86543465,3.982250364965155,2076455063713192448,1.0211518,Kepler
2834,139439,39.31,1.1226816,5.664025396696983,2076456575541704960,0.88468087,Kepler
2835,139440,27.75,0.91696167,4.482745530158546,2076456438102801664,1.0778484,Kepler
2837,139442,16.08,0.9045372,4.999195999756669,2076289548551267840,1.2051247,Kepler
2838,139443,24.89,0.9088974,4.970677506298745,2076289484139099520,1.0453942,Kepler
2839,139444,4.81,0.85732555,4.508155206801218,2076279691613463040,0.9951862,Kepler
2842,139447,14.1,1.0127478,4.868602205613861,2076275671524144768,1.0159051,Kepler
2845,139450,24.71,0.94781876,2.9415017497104383,2076277904907203712,1.1484581,Kepler
2848,139453,20.48,0.78348446,3.599809422021824,2076276702316388736,1.393545,Kepler
2849,139454,16.07,0.83464813,4.8536081374114275,2076323770850361984,0.8949424,Kepler
2851,139456,6.72,0.7947588,4.141540285473797,2076324565428926336,1.0156435,Kepler
2852,139457,17.0,1.0416603,4.988973440645218,2076324393630222464,1.0041406,Kepler
2853,139458,4.64,0.9017973,4.867355643582373,2076320476620070400,0.9631105,Kepler
2858,139463,7.15,1.0206947,5.490417621912805,2073322555093986048,1.0630897,Kepler
2859,139464,5.94,0.99121,3.787225935203164,2073696560842665600,1.022424,Kepler
2860,139465,9.22,0.7797003,4.163307528570439,2073649556719006592,0.88257015,Kepler
2862,139467,14.29,1.021657,4.032589500441517,2073650759309924736,0.9577163,Kepler
2864,139469,22.11,1.1217098,5.6480938603301265,2073646773579963264,0.9321452,Kepler
2866,139471,18.21,1.0176983,5.459908633592979,2073652614735540608,0.97951263,Kepler
2869,139474,1.17,0.6761551,2.449761214167143,2073639901632406144,0.92165613,Kepler
2870,139475,26.48,1.0830278,4.755862432611448,2073641860137857920,1.0266536,Kepler
