 source_id mh_xgboost BP-G Prot
12180 2102056332967085440 0.129 0.39647 24.183
12181 2102056504765773696 -0.158 0.469597 17.931
12182 2102056779643698816 -0.338 0.305217 13.648
12183 2102057707356659328 -0.09 0.399829 11.927
12184 2102057810435876480 -0.103 0.371933 15.855
12185 2102058669429341824 0.242 0.398245 25.368
12186 2102060181257806720 0.0 0.393438 11.161
12187 2102060318696765056 -0.05 0.502044 15.256
12188 2102060524855197568 -0.157 0.252373 3.731
12189 2102061315129176704 0.182 0.378483 8.353
12190 2102061727446043392 -0.092 0.965089 31.346
12191 2102062036683694720 0.026 0.55298 32.627
12192 2102062345921350272 0.12 0.320529 9.338
12193 2102063136195477120 0.134 0.501665 38.691
12194 2102063411073411840 -0.047 0.60151 23.016
12195 2102063514152635264 -0.035 0.69561 12.725
12196 2102064476225154560 0.049 0.451097 35.466
12197 2102064785462802944 0.028 0.588799 15.693
12198 2102064854182282496 0.185 0.39359 23.059
12199 2102066159852348800 -0.007 0.454778 7.462
12200 2102066228571825792 -0.422 0.40134 14.274
12201 2102066503449734016 -0.45 0.44936 10.218
12202 2102066640888691968 -0.061 0.468569 21.365
12203 2102067018845815424 -0.103 0.764036 11.823
12204 2102069011710627328 -0.442 0.377534 2.634
12205 2102070145582219648 -0.048 0.436928 2.094
12206 2102070248661403264 0.036 0.488129 16.292
12207 2102072585123703168 0.001 0.490591 33.219
12208 2102073375397476864 -0.146 0.600353 35.36
12209 2102073512836452096 -0.183 0.415162 26.025
12210 2102073581555914752 -0.075 0.464362 20.971
12211 2102073581555915520 -0.042 0.692658 11.685
12212 2102073925153266944 -0.071 0.53859 8.411
12213 2102074165671431040 -0.302 0.330899 4.135
12214 2102074337470142208 -0.068 0.283813 1.69
12215 2102074887226980992 0.116 0.354622 6.756
12216 2102075024664948992 -0.484 0.489971 1.385
12217 2102076875793223552 -0.194 0.42376 18.84
12218 2102077086249302400 -0.03 0.27672 4.281
12219 2102078288840037632 -0.015 0.426666 25.579
12220 2102078323199781888 0.015 0.511036 11.901
12221 2102078731218518912 -0.083 0.268451 5.364
12222 2102080453503624192 -0.15 0.336113 12.277
12223 2102080797101007488 -0.461 1.166161 51.015
12224 2102081518655563264 -0.266 0.907464 13.193
12225 2102082618167185664 -0.172 0.978949 16.551
12226 2102083133563290112 -0.045 0.307129 11.813
12227 2102083511520421504 -0.238 0.33174 16.21
12228 2102084920269741824 -0.064 0.358642 7.545
12229 2102085504385336320 -0.147 0.363181 11.337
12230 2102086225939728128 -0.085 0.780524 9.909
12231 2102087286794322048 -0.054 0.41626 20.951
12232 2102087389870187904 0.018 0.313938 10.942
12233 2102088631121502848 -0.059 0.598193 16.327
12234 2102090005511074944 0.083 0.37848 13.83
12235 2102091208101642752 -0.091 0.374483 18.319
12236 2102091276821123072 -0.133 0.401689 18.053
12237 2102093097887264384 -0.013 0.705792 11.675
12238 2102093132247001984 -0.135 0.438666 17.759
12239 2102094369197969152 0.278 0.466039 26.022
12240 2102095159471854336 0.055 0.298234 4.595
12241 2102095468709521152 -0.212 0.707706 14.888
12242 2102096190263988864 -0.348 0.367025 16.374
12243 2102097117977006208 -0.359 0.426858 24.007
12244 2102097427214657920 -0.155 0.405499 14.684
12245 2102097530293881984 0.041 0.260697 3.059
12246 2102097530293884416 -0.302 0.674022 10.319
12247 2102097633373118848 -0.318 0.886396 17.375
12248 2102098698525001728 0.027 0.401958 8.919
12249 2102098904683422336 -0.046 0.721032 21.786
12250 2102100072914603136 -0.242 0.341784 10.411
12251 2102101206785978752 -0.208 0.399422 30.078
12252 2102101275505454592 -0.115 0.674361 37.424
12253 2102101653462582656 -0.01 1.31256 28.095
12254 2102102164557530624 -0.142 0.279274 14.24
12255 2102102375017143424 -0.032 0.254717 3.605
12256 2102102581175539072 -0.008 0.502708 24.51
12257 2102102752974209792 0.198 0.55479 21.728
12258 2102102959132670592 -0.035 0.335399 15.242
12259 2102103611967611776 -0.103 0.276076 6.263
12260 2102106498185750144 0.165 0.47615 20.255
12261 2102106601264945664 0.003 0.584547 37.927
12262 2102109487482750208 -0.343 0.41558 20.833
12263 2102109899799630592 -0.06 0.414236 27.085
12264 2102110380836002432 0.105 0.398403 21.195
12265 2102112339341027712 0.002 0.449202 29.864
12266 2102112545499476480 -0.092 0.454452 20.112
12267 2102112712999738368 -0.068 0.269466 2.73
12268 2102112992176095104 -0.139 0.449972 30.316
12269 2102113232694259072 -0.1 0.515349 19.361
12270 2102113541931880960 -0.035 0.318205 12.761
12271 2102113816809789824 -0.167 0.448853 23.767
12272 2102114263486410752 -0.032 0.437867 8.104
12273 2102114465346385408 -0.007 0.420262 8.161
12274 2102118489734374784 0.148 0.587934 34.867
12275 2102118524094119424 -0.494 0.410331 5.977
12276 2102118867691507712 0.163 0.681826 33.206
12277 2102119898484248832 0.088 0.453906 20.284
12278 2102120379520015104 0.14 1.155832 20.702
12279 2102120723117439104 -0.175 1.214158 36.124
12280 2102120894916111872 -0.187 0.645151 13.885
12281 2102122063147165312 0.059 0.65305 36.568
12282 2102122200586072320 -0.003 0.347551 15.131
12283 2102122475463977472 0.177 0.364807 19.008
12284 2102122544183897856 -0.105 0.908593 14.235
12285 2102123265738467712 0.275 0.565757 34.392
12286 2102123712415099008 -0.051 0.565782 27.075
12287 2102123987292579712 0.079 1.021543 17.036
12288 2102124674487756032 0.082 0.997758 32.613
12289 2102124983725454976 -0.29 0.53502 29.144
12290 2102126495553022464 -0.29 0.483846 27.994
12291 2102126804790632960 -0.259 0.335515 13.601
12292 2102127109730932224 -0.182 0.512156 35.695
12293 2102128106162544896 -0.006 0.350306 14.688
12294 2102128213539971328 -0.176 0.479058 24.449
12295 2102129278691850624 -0.088 1.133619 37.733
12296 2102129278691855872 -0.295 0.420839 26.84
12297 2102129965886550528 -0.112 0.264222 4.902
12298 2102131031038448000 -0.053 0.349865 21.023
12299 2102131718233757056 0.183 0.681252 29.982
12300 2102132199269607040 -0.113 0.427126 19.741
12301 2102132371068293504 -0.077 0.354733 12.45
12302 2102132955184372992 -0.136 0.62218 0.576
12303 2102133019605118336 0.038 0.464706 16.143
12304 2102134192134970240 0.02 0.353168 18.278
12305 2102134432652670464 0.119 0.475005 24.086
12306 2102135532164299904 0.215 0.657141 37.973
12307 2102138212224440064 -0.322 0.763514 27.996
12308 2102138929478224384 -0.197 0.813914 2.096
12309 2102139998930771968 0.044 0.529891 17.944
12310 2102141064082716672 -0.017 0.402085 26.76
12311 2102141064082720896 0.033 0.305202 11.392
12312 2102141991796015872 -0.023 0.426938 14.962
12313 2102142541551481984 -0.09 0.258877 2.264
12314 2102143194386341760 -0.169 0.318665 10.383
12315 2102143915940862592 -0.336 0.323107 31.805
12316 2102145393409643904 -0.061 0.402932 18.834
12317 2102145874446000640 0.107 0.414499 19.205
12318 2102146011884971264 0.015 0.461069 11.927
12319 2102147661152341888 -0.021 1.063935 26.93
12320 2102147764231541760 -0.012 0.387128 4.927
12321 2102148176548435840 0.116 0.440531 22.417
12322 2102152471515818752 0.092 0.630825 26.646
12323 2102154223862510336 -0.136 0.809549 36.017
12324 2102160717852658048 -0.234 0.845449 14.683
12325 2102161095809785600 -0.053 0.543969 21.777
12326 2102161198889458816 -0.168 0.370285 20.019
12327 2102162122302040576 0.115 0.352859 14.479
12328 2102163496693029376 -0.094 0.278702 5.235
12329 2102165700015197952 -0.099 0.41466 23.529
12330 2102167314922934400 0.027 0.344449 2.708
12331 2102169891903386112 -0.028 0.590257 11.367
12332 2102170304220271488 -0.232 0.71766 1.23
12333 2102170613457881088 -0.267 0.44791 26.12
12334 2102196348901112576 -0.034 0.404763 31.464
12335 2102196482041687296 -0.104 0.331392 14.044
12336 2102197036097304704 -0.219 0.518847 11.542
12337 2102197276614044288 0.187 0.500063 24.658
12338 2102198341765980160 -0.049 0.311874 11.606
12339 2102199162099083136 -0.065 1.143617 31.106
12340 2102199750515286656 0.039 0.365963 13.067
12341 2102201296703467136 0.144 0.362657 12.862
12342 2102201399782654080 -0.243 0.30333 37.969
12343 2102201709020290304 0.133 0.560487 31.353
12344 2102201743380032896 0.058 0.515952 21.786
12345 2102202018257966720 0.032 1.103821 5.232
12346 2102204182921532800 -0.197 0.512333 14.026
12347 2102204286000765824 -0.121 0.343645 14.338
12348 2102204320360500352 -0.16 0.422688 1.715
12349 2102204629598155008 0.07 0.274046 20.836
12350 2102206003987706368 0.049 0.314395 12.532
12351 2102206519383802496 -0.349 0.698564 30.115
12352 2102206656822738816 -0.023 0.392532 10.684
12353 2102206858682720512 -0.13 0.44544 7.657
12354 2102207069139630208 -0.165 1.137138 30.477
12355 2102207923834601984 -0.227 0.256989 2.075
12356 2102208924565527808 0.075 0.576544 38.18
12357 2102209096364149248 -0.134 0.420222 5.724
12358 2102209852278427776 -0.14 0.413279 12.744
12359 2102210127156333952 -0.232 0.952995 37.531
12360 2102211810783542400 -0.184 0.381978 18.766
12361 2102214387763782912 -0.084 0.416489 14.236
12362 2102214559562444416 -0.109 0.386982 21.342
12363 2102214697001412352 -0.298 0.45574 27.771
12364 2102215246757250688 -0.2 0.302654 13.717
12365 2102216483707866752 -0.033 0.295208 21.89
12366 2102216586787090944 -0.376 0.396471 13.79
12367 2102217239622444544 0.051 0.313006 13.295
12368 2102218369195091968 -0.126 0.488339 12.059
12369 2102219026328725760 0.07 0.675694 14.299
12370 2102219060688470784 -0.074 0.637207 27.953
12371 2102219232487154944 -0.265 0.903484 21.733
12372 2102219541724854656 0.189 0.552714 36.341
12373 2102220469437849856 0.0 0.365916 10.064
12374 2102223080777686528 0.083 0.504473 40.571
12375 2102225039283284352 -0.033 0.37735 13.079
12376 2102226138794911744 -0.031 0.781368 17.062
12377 2102226482392308352 -0.284 0.8221 36.825
12378 2102226619831289728 -0.087 0.865072 24.885
12379 2102227753702468096 -0.068 0.682116 20.302
12380 2102234660009610240 -0.179 0.455351 26.163
12381 2102237271350269824 -0.389 0.701787 27.673
12382 2102237477508682240 0.069 0.457405 19.762
12383 2102237546228185216 -0.237 0.480698 26.684
12384 2102237786745809024 -0.011 0.732177 36.101
12385 2102238336501634944 -0.106 0.288507 7.303
12386 2102238645739284992 -0.299 0.485111 28.324
12387 2102239710891803008 -0.117 0.371392 24.101
12388 2102240501165177600 -0.057 0.507894 11.961
12389 2102241085280722304 -0.025 0.42963 27.952
12390 2102241154000199296 -0.217 0.408335 18.87
12391 2102241978633934848 -0.052 0.586362 35.48
12392 2102243593542426240 -0.05 0.399611 27.861
12393 2102245586407125120 0.014 0.289494 8.237
12394 2102246136162990976 0.021 0.422449 23.918
12395 2102246514120150272 0.024 0.417547 28.554
12396 2102246788998046720 -0.147 0.459569 12.945
12397 2102247029516272128 0.103 0.757785 23.253
12398 2102248781862565632 -0.164 0.344404 1.773
12399 2102249159819699712 0.009 0.325674 3.605
12400 2102249365978188160 -0.251 0.70595 33.952
12401 2102250980885926912 0.111 0.597102 30.591
12402 2102250980885927424 0.041 0.284649 6.68
12403 2102251496282045568 -0.051 0.741627 32.295
12404 2102266820724848128 0.018 0.363931 15.356
12405 2102292281291725184 -0.193 0.340239 16.16
12406 2102292521809894784 -0.06 0.443323 26.022
12407 2102292551871628800 -0.049 0.277966 8.039
12408 2102298603483591168 -0.124 0.449315 12.464
12409 2102301249183470720 -0.875 0.44693 22.669
12410 2102301352262688896 0.098 0.391131 12.762
12411 2102315130517919360 -0.093 0.727027 41.307
12412 2102315439755574528 -0.042 0.491659 12.515
12413 2102316058230824576 -0.175 0.530746 10.079
12414 2102316092590571520 0.099 0.420044 19.704
12415 2102316470547736448 -0.1 0.283358 6.197
12416 2102316504907475456 -0.025 0.42735 20.293
12417 2102316573626937728 -0.223 1.12429 47.121
12418 2102316642346412672 -0.116 0.430196 16.729
12419 2102316917224363648 -0.382 0.561981 24.8
12420 2102318635211320192 -0.312 0.339975 20.647
12421 2102320971673329280 -0.018 0.35248 18.874
12422 2102321349630484992 0.204 0.428448 23.157
12423 2102321418349960832 0.017 0.348909 10.505
12424 2102322655300522240 -0.38 1.068559 30.712
12425 2102324476366645760 -0.067 0.31108 19.3
12426 2102324888683484160 0.187 0.244834 2.37
12427 2102325129201663360 -0.172 0.407615 21.956
12428 2102327087706766720 0.073 0.376193 8.732
12429 2102327534383381760 0.004 0.449721 11.872
12430 2102328874413278976 -0.12 0.807367 23.496
12431 2102329424169224192 0.027 0.411867 8.926
12432 2102329699046998400 -0.414 0.638676 10.658
12433 2102330454961278720 0.05 0.598343 25.096
12434 2102331932430033920 -0.246 0.317582 4.097
12435 2102332069869000448 0.069 0.506694 35.06
12436 2102332069869000832 -0.207 0.634653 23.327
12437 2102333409898679424 -0.3 0.763514 15.474
12438 2102333994014266112 0.093 0.317397 6.332
12439 2102334887367500544 -0.144 0.376006 4.84
12440 2102336570994754560 -0.324 0.449374 0.543
12441 2102358561220868736 -0.218 0.390713 19.737
12442 2102361275644795392 -0.056 0.415838 22.197
12443 2102362409516176512 -0.071 0.461647 29.568
12444 2102364368021289984 -0.15 0.400802 23.295
12445 2102364677258977664 -0.162 0.482962 24.501
12446 2102365673691421952 0.012 0.540135 44.96
12447 2102367460398557696 -0.087 1.127024 21.715
12448 2102367907074369152 0.131 0.486588 37.465
12449 2102368869147032576 0.086 0.892621 29.148
12450 2102379795543990656 -0.171 0.391774 5.743
12451 2102379932982963456 -0.381 0.283333 8.817
12452 2102380448379063552 0.11 0.517295 12.609
12453 2102380482738810240 -0.119 0.788942 44.348
12454 2102384262310100864 -0.31 0.822131 16.629
12455 2102384571547774208 0.004 0.5894 36.758
12456 2102385190022987136 0.262 0.444326 19.997
12457 2102385464900895104 -0.086 0.365323 26.067
12458 2102386117735915392 0.106 0.418558 24.268
12459 2102386530053309312 -0.3 0.368649 7.426
12460 2102386976729391872 -0.348 0.302799 27.333
12461 2102387354686565120 0.055 0.441279 23.177
12462 2102387904442397440 -0.076 0.682509 26.831
12463 2102388694716347904 -0.103 0.44877 25.786
12464 2102389278831924864 -0.21 0.406959 7.609
12465 2102390412703129728 0.173 0.731888 44.448
12466 2102390825019948800 0.171 0.571476 23.926
12467 2102390996818664320 -0.341 0.988595 28.809
12468 2102393024043262720 0.01 0.385411 13.883
12469 2102393539439367040 -0.137 0.578221 16.447
12470 2102393642518591104 -0.068 0.299577 7.335
12471 2102394776389910016 -0.008 0.513838 25.063
12472 2102397112852130176 -0.157 0.83526 25.693
12473 2102398521601451776 -0.058 0.555072 22.811
12474 2102398723462571776 -0.106 0.5575 32.786
12475 2102402026294836608 -0.084 0.727131 9.784
12476 2102402610410316288 -0.121 0.384243 21.506
12477 2102403400684315520 -0.507 0.487165 10.31
12478 2102404392815721728 -0.046 0.342701 5.784
12479 2102405359189460352 -0.135 0.426483 18.945
12480 2102405908945700480 -0.29 0.497459 11.144
12481 2102409825955967872 0.199 0.741009 53.294
12482 2102410410070673408 -0.047 0.45505 17.248
12483 2102411853179626496 0.148 0.727582 28.213
12484 2102412368575741312 0.127 0.321973 11.668
12485 2102414292721145216 0.028 0.597477 36.729
12486 2102414636318532096 -0.28 0.445851 20.992
12487 2102414773757440128 -0.039 0.490347 31.397
12488 2102416835341839232 -0.079 0.394484 11.515
12489 2102416934123892992 -0.166 0.310675 19.566
12490 2102417316378150272 -0.368 0.312337 3.732
12491 2102418759487239296 -0.185 0.469554 7.21
12492 2102419206163811072 0.07 0.681562 42.404
12493 2102420683632514176 -0.585 0.440741 9.13
12494 2102421542626342016 -0.185 0.527961 27.05
12495 2102421748784783488 0.256 0.663207 41.609
12496 2102424428844440192 -0.49 0.406051 1.148
12497 2102425631431533184 -0.281 0.466028 25.234
12498 2102427658659751168 0.232 0.441568 22.017
12499 2102429067409433344 -0.021 0.445897 25.891
12500 2102431472590688128 0.174 1.000824 44.388
12501 2102431781828347264 -0.179 0.465399 21.999
12502 2102433259297103232 -0.052 0.40051 2.139
12503 2102435389600919936 0.074 0.368844 19.545
12504 2102437897861804288 -0.269 1.100532 36.889
12505 2102438688135798400 -0.342 0.406634 10.582
12506 2102439718927944448 -0.065 0.708754 21.098
12507 2102439822007163904 0.251 0.583424 38.548
12508 2102440234324037504 -0.051 0.662759 24.647
12509 2102440440482480256 -0.249 0.445412 19.914
12510 2102446384717365888 -0.346 0.377279 22.63
12511 2102447484228934272 -0.08 0.353215 19.599
12512 2102447930905497984 -0.009 0.766698 20.588
12513 2102448961697719424 0.002 0.252656 3.987
12514 2102451847915839488 -0.232 0.387641 8.177
12515 2102452363311873664 -0.069 0.449807 15.28
12516 2102453084866423168 -0.111 0.415029 22.508
12517 2102453084866428544 -0.006 0.298045 13.047
12518 2102453767759753216 -0.196 0.687984 25.531
12519 2102453840780744064 0.162 0.53741 27.335
12520 2102455971084424448 -0.09 0.503421 28.556
12521 2102456314681823744 0.129 0.458491 31.582
12522 2102456658279163648 0.032 0.387915 23.408
12523 2102456692638911104 0.213 0.431837 21.146
12524 2102457689071405952 -0.032 0.430325 25.959
12525 2102458371964692480 0.022 0.318627 4.483
12526 2102458960381701760 0.154 0.533072 29.693
12527 2102458994741546112 -0.02 0.695593 35.278
12528 2102459647576516096 0.06 0.309221 2.259
12529 2102459681936247552 -0.0 0.613967 16.812
12530 2102460059893136768 0.111 0.308736 11.614
12531 2102461056325556480 0.009 0.529364 11.586
12532 2102461228124235008 0.049 0.303024 9.774
12533 2102462224556698240 0.229 0.372936 12.94
12534 2102462465074888576 0.098 0.563871 24.311
12535 2102463942543642368 -0.429 0.679207 19.596
12536 2102464973335735808 -0.244 0.599677 32.99
12537 2102465694890226304 0.021 0.497758 27.289
12538 2102465729249955712 -0.13 0.386209 7.198
12539 2102466072847351936 0.085 0.501266 14.109
12540 2102467408575861248 0.092 0.359465 18.754
12541 2102467619035625472 -0.459 0.423094 1.4
12542 2102469233943438976 -0.042 0.440091 17.223
12543 2102471467326513024 -0.052 0.33674 9.58
12544 2102473460191210368 0.389 0.36432 24.093
12545 2102475487415811072 -0.096 0.232012 4.078
12546 2102476449488604160 0.022 0.422849 26.757
12547 2102477033604207104 0.122 0.707261 29.7
12548 2102477102323635840 -0.249 0.488062 21.815
12549 2102477755157567360 -0.138 0.536931 11.231
